p,q,theta,mu,rhoA0,rhoA,rhoB,rho
100,1500,0.30000000000000004,0.2,0.375,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.4,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.42500000000000004,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.45,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.47500000000000003,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.5,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.525,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.55,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.5750000000000001,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.6000000000000001,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.625,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.65,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.675,1.0000000000000002,1.0000000000000004,1.0000000000000004
100,1500,0.30000000000000004,0.2,0.7000000000000001,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.7250000000000001,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.75,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.775,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.8,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.8250000000000001,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.8500000000000001,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.875,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.9,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.925,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.9500000000000001,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,0.9750000000000001,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.30000000000000004,0.2,1.0,1.0,1.0000000000000004,1.0000000000000002
100,1500,0.4,0.2,0.0,0.0,0.0,0.0
100,1500,0.4,0.2,0.025,0.025000000088235007,6.496273227754572e-14,0.012500000044149985
100,1500,0.4,0.2,0.05,0.05000001088989256,1.6426195801952432e-12,0.025000005445767588
100,1500,0.4,0.2,0.07500000000000001,0.07500025927057599,1.5510657371836014e-11,0.03750012964304333
100,1500,0.4,0.2,0.1,0.1000027789047218,9.051349112429884e-11,0.05000138949761764
100,1500,0.4,0.2,0.125,0.1250182789254449,3.930997688170023e-10,0.06250913965927234
100,1500,0.4,0.2,0.15000000000000002,0.1500860667631545,1.3954750651643753e-09,0.07504303407931479
100,1500,0.4,0.2,0.17500000000000002,0.17531792279876995,4.288017891442759e-09,0.08765896354339392
100,1500,0.4,0.2,0.2,0.20098161106036988,1.1896295866044047e-08,0.10049081147833287
100,1500,0.4,0.2,0.225,0.22766890173983734,3.099601109558695e-08,0.11383446636792421
100,1500,0.4,0.2,0.25,0.2567534268614161,7.983607934200943e-08,0.12837675334874774
100,1500,0.4,0.2,0.275,0.292613128535542,2.2871803652277483e-07,0.14630667862678925
100,1500,0.4,0.2,0.30000000000000004,0.9999983373733329,0.009902999221847593,0.5049506682975903
100,1500,0.4,0.2,0.325,0.9999983967707484,0.009903196800566977,0.5049507967856577
100,1500,0.4,0.2,0.35000000000000003,0.9999984561454653,0.009903067368407915,0.5049507617569367
100,1500,0.4,0.2,0.375,0.999998515525252,0.009903013531530148,0.504950764528391
100,1500,0.4,0.2,0.4,0.9999985749213026,0.009903230300329779,0.5049509026108162
100,1500,0.4,0.2,0.42500000000000004,0.9999986342899786,0.009902998172882004,0.5049508162314303
100,1500,0.4,0.2,0.45,0.9999986936790985,0.009903120632037236,0.5049509071555679
100,1500,0.4,0.2,0.47500000000000003,0.99999875306616,0.009903222051994879,0.5049509875590774
100,1500,0.4,0.2,0.5,0.9999988124500501,0.00990327713302074,0.5049510447915354
100,1500,0.4,0.2,0.525,0.9999988718320407,0.009903305188817105,0.5049510885104289
100,1500,0.4,0.2,0.55,0.9999989312000175,0.009903033952592264,0.5049509825763049
100,1500,0.4,0.2,0.5750000000000001,0.9999989905828635,0.0099030865566412,0.5049510385697523
100,1500,0.4,0.2,0.6000000000000001,0.9999990499651719,0.009903140624019088,0.5049510952945955
100,1500,0.4,0.2,0.625,0.9999991093468027,0.00990319273844901,0.5049511510426259
100,1500,0.4,0.2,0.65,0.9999991687276337,0.00990323899868796,0.5049512038631608
100,1500,0.4,0.2,0.675,0.999999228107636,0.009903277177811608,0.5049512526427238
100,1500,0.4,0.2,0.7000000000000001,0.9999992874868647,0.009903307071473442,0.5049512972791691
100,1500,0.4,0.2,0.7250000000000001,0.9999993468654166,0.009903329925382147,0.5049513383953994
100,1500,0.4,0.2,0.75,0.999999406243392,0.009903347624523925,0.504951376933958
100,1500,0.4,0.2,0.775,0.999999465620873,0.0099033620661394,0.5049514138435063
100,1500,0.4,0.2,0.8,0.9999995249979159,0.009903374838358065,0.504951449918137
100,1500,0.4,0.2,0.8250000000000001,0.9999995843745545,0.009903387143179579,0.5049514857588671
100,1500,0.4,0.2,0.8500000000000001,0.999999643746375,0.009903106027000258,0.5049513748866876
100,1500,0.4,0.2,0.875,0.9999997031232056,0.00990313760125891,0.5049514203622323
100,1500,0.4,0.2,0.9,0.9999997624995994,0.009903174526048627,0.504951468512824
100,1500,0.4,0.2,0.925,0.9999998218755288,0.009903218485750993,0.5049515201806399
100,1500,0.4,0.2,0.9500000000000001,0.9999998812509499,0.009903271288043037,0.5049515762694965
100,1500,0.4,0.2,0.9750000000000001,0.9999999406258011,0.009903335053501338,0.5049516378396512
100,1500,0.4,0.2,1.0,1.0,0.00990341239652894,0.5049517061982645
100,1500,0.5,0.2,0.0,0.0,0.0,0.0
100,1500,0.5,0.2,0.025,0.025000000000785463,1.7307576546544122e-15,0.012500000000393597
100,1500,0.5,0.2,0.05,0.05000000007995555,2.350430702564852e-14,0.025000000039989527
100,1500,0.5,0.2,0.07500000000000001,0.0750000020724505,1.6388737511757642e-13,0.03750000103630719
100,1500,0.5,0.2,0.1,0.10000002647906978,8.056016382382995e-13,0.05000001323993769
100,1500,0.5,0.2,0.125,0.12500021549595486,3.162264469879199e-12,0.06250010774955857
100,1500,0.5,0.2,0.15000000000000002,0.15000127369257957,1.0574555162523325e-11,0.07500063685157707
100,1500,0.5,0.2,0.17500000000000002,0.17500590845914363,3.131296669113993e-11,0.0875029542452283
100,1500,0.5,0.2,0.2,0.20002262722310052,8.42358261685254e-11,0.10001131365366817
100,1500,0.5,0.2,0.225,0.22507411996034954,2.0966778982644946e-10,0.11253706008500866
100,1500,0.5,0.2,0.25,0.2502133048955178,4.898553548690023e-10,0.1251066526926866
100,1500,0.5,0.2,0.275,0.2755511553281571,1.0878303322825488e-09,0.13777557820799372
100,1500,0.5,0.2,0.30000000000000004,0.30130391695060044,2.3257270987515974e-09,0.15065195963816377
100,1500,0.5,0.2,0.325,0.3278804118028793,4.8601160104392045e-09,0.16394020833149767
100,1500,0.5,0.2,0.35000000000000003,0.35608109922864906,1.0146416846871188e-08,0.17804055468753296
100,1500,0.5,0.2,0.375,0.38772396951642024,2.2051135228113904e-08,0.19386199578377775
100,1500,0.5,0.2,0.4,0.42927673047449433,5.7000832087247585e-08,0.21463839373766322
100,1500,0.5,0.2,0.42500000000000004,0.9999229330594379,0.00028501756965133146,0.5001039753145446
100,1500,0.5,0.2,0.45,0.9999262946282994,0.00028502795463147574,0.5001056612914654
100,1500,0.5,0.2,0.47500000000000003,0.9999296549388867,0.00028503623851508335,0.500107345588701
100,1500,0.5,0.2,0.5,0.9999330143547934,0.0002850450442394866,0.5001090296995164
100,1500,0.5,0.2,0.525,0.9999363732646926,0.00028505797870252383,0.5001107156216976
100,1500,0.5,0.2,0.55,0.9999397305897153,0.0002850653954191183,0.5001123979925672
100,1500,0.5,0.2,0.5750000000000001,0.9999430873986429,0.0002850774790850465,0.500114082438864
100,1500,0.5,0.2,0.6000000000000001,0.9999464430392793,0.0002850877666226422,0.500115765402951
100,1500,0.5,0.2,0.625,0.9999497972440148,0.00028509212589563764,0.5001174446849552
100,1500,0.5,0.2,0.65,0.9999531511886137,0.00028510556079093654,0.5001191283747023
100,1500,0.5,0.2,0.675,0.9999565039513553,0.0002851167364098294,0.5001208103438826
100,1500,0.5,0.2,0.7000000000000001,0.999959855675484,0.00028512710970528027,0.5001224913925946
100,1500,0.5,0.2,0.7250000000000001,0.9999632064041755,0.0002851372114224073,0.5001241718077989
100,1500,0.5,0.2,0.75,0.9999665561503843,0.00028514721451403807,0.5001258516824492
100,1500,0.5,0.2,0.775,0.9999699046250685,0.00028514924147313213,0.5001275269332708
100,1500,0.5,0.2,0.8,0.9999732525679059,0.00028516248600415634,0.500129207526955
100,1500,0.5,0.2,0.8250000000000001,0.9999765994596413,0.00028517441583265235,0.500130886937737
100,1500,0.5,0.2,0.8500000000000001,0.9999799453378606,0.0002851854775946882,0.5001325654077277
100,1500,0.5,0.2,0.875,0.9999832902228856,0.00028519599839285474,0.5001342431106393
100,1500,0.5,0.2,0.9,0.9999866341258993,0.00028520621046913483,0.5001359201681842
100,1500,0.5,0.2,0.925,0.9999899770528118,0.0002852162654174937,0.5001375966591146
100,1500,0.5,0.2,0.9500000000000001,0.9999933190065955,0.00028522625332661947,0.500139272629961
100,1500,0.5,0.2,0.9750000000000001,0.9999966599592411,0.00028522687002765,0.5001409434146344
100,1500,0.5,0.2,1.0,1.0,0.00028524575304909357,0.5001426228765246
100,1500,0.1,0.225,0.0,0.0,0.0,0.0
100,1500,0.1,0.225,0.025,1.0,1.0,1.0
100,1500,0.1,0.225,0.05,1.0,1.0,1.0
100,1500,0.1,0.225,0.07500000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,0.1,1.0,1.0,1.0
100,1500,0.1,0.225,0.125,1.0,1.0,1.0
100,1500,0.1,0.225,0.15000000000000002,1.0,1.0,1.0
100,1500,0.1,0.225,0.17500000000000002,1.0,1.0,1.0
100,1500,0.1,0.225,0.2,1.0,1.0,1.0
100,1500,0.1,0.225,0.225,1.0,1.0,1.0
100,1500,0.1,0.225,0.25,1.0,1.0,1.0
100,1500,0.1,0.225,0.275,1.0,1.0,1.0
100,1500,0.1,0.225,0.30000000000000004,1.0,1.0,1.0
100,1500,0.1,0.225,0.325,1.0,1.0,1.0
100,1500,0.1,0.225,0.35000000000000003,1.0,1.0,1.0
100,1500,0.1,0.225,0.375,1.0,1.0,1.0
100,1500,0.1,0.225,0.4,1.0,1.0,1.0
100,1500,0.1,0.225,0.42500000000000004,1.0,1.0,1.0
100,1500,0.1,0.225,0.45,1.0,1.0,1.0
100,1500,0.1,0.225,0.47500000000000003,1.0,1.0,1.0
100,1500,0.1,0.225,0.5,1.0,1.0,1.0
100,1500,0.1,0.225,0.525,1.0,1.0,1.0
100,1500,0.1,0.225,0.55,1.0,1.0,1.0
100,1500,0.1,0.225,0.5750000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,0.6000000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,0.625,1.0,1.0,1.0
100,1500,0.1,0.225,0.65,1.0,1.0,1.0
100,1500,0.1,0.225,0.675,1.0,1.0,1.0
100,1500,0.1,0.225,0.7000000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,0.7250000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,0.75,1.0,1.0,1.0
100,1500,0.1,0.225,0.775,1.0,1.0,1.0
100,1500,0.1,0.225,0.8,1.0,1.0,1.0
100,1500,0.1,0.225,0.8250000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,0.8500000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,0.875,1.0,1.0,1.0
100,1500,0.1,0.225,0.9,1.0,1.0,1.0
100,1500,0.1,0.225,0.925,1.0,1.0,1.0
100,1500,0.1,0.225,0.9500000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,0.9750000000000001,1.0,1.0,1.0
100,1500,0.1,0.225,1.0,1.0,1.0,1.0
100,1500,0.2,0.225,0.0,0.0,0.0,0.0
100,1500,0.2,0.225,0.025,0.02502297802567434,8.769939114220394e-08,0.01251153286253274
100,1500,0.2,0.225,0.05,0.05068459595074243,1.9596562910800565e-06,0.025343277803516754
100,1500,0.2,0.225,0.07500000000000001,0.08140270412124599,1.8005650100304726e-05,0.04071035488567315
100,1500,0.2,0.225,0.1,1.0,1.0,1.0
100,1500,0.2,0.225,0.125,1.0,1.0,1.0
100,1500,0.2,0.225,0.15000000000000002,1.0,1.0,1.0
100,1500,0.2,0.225,0.17500000000000002,1.0,1.0,1.0
100,1500,0.2,0.225,0.2,1.0,1.0,1.0
100,1500,0.2,0.225,0.225,1.0,1.0,1.0
100,1500,0.2,0.225,0.25,1.0,1.0,1.0
100,1500,0.2,0.225,0.275,1.0,1.0,1.0
100,1500,0.2,0.225,0.30000000000000004,1.0,1.0,1.0
100,1500,0.2,0.225,0.325,1.0,1.0,1.0
100,1500,0.2,0.225,0.35000000000000003,1.0,1.0,1.0
100,1500,0.2,0.225,0.375,1.0,1.0,1.0
100,1500,0.2,0.225,0.4,1.0,1.0,1.0
100,1500,0.2,0.225,0.42500000000000004,1.0,1.0,1.0
100,1500,0.2,0.225,0.45,1.0,1.0,1.0
100,1500,0.2,0.225,0.47500000000000003,1.0,1.0,1.0
100,1500,0.2,0.225,0.5,1.0,1.0,1.0
100,1500,0.2,0.225,0.525,1.0,1.0,1.0
100,1500,0.2,0.225,0.55,1.0,1.0,1.0
100,1500,0.2,0.225,0.5750000000000001,1.0,1.0,1.0
100,1500,0.2,0.225,0.6000000000000001,1.0,1.0,1.0
100,1500,0.2,0.225,0.625,1.0,1.0,1.0
100,1500,0.2,0.225,0.65,1.0,1.0,1.0
100,1500,0.2,0.225,0.675,1.0,1.0,1.0
100,1500,0.2,0.225,0.7000000000000001,1.0,1.0,1.0
100,1500,0.2,0.225,0.7250000000000001,1.0,1.0,1.0
100,1500,0.2,0.225,0.75,1.0,1.0,1.0
100,1500,0.2,0.225,0.775,1.0,1.0,1.0
100,1500,0.2,0.225,0.8,1.0,1.0,1.0
100,1500,0.2,0.225,0.8250000000000001,1.0,1.0,1.0
100,1500,0.2,0.225,0.8500000000000001,1.0,1.0,1.0
100,1500,0.2,0.225,0.875,1.0,1.0,1.0
100,1500,0.2,0.225,0.9,1.0,1.0,1.0
100,1500,0.2,0.225,0.925,1.0,1.0,1.0
100,1500,0.2,0.225,0.9500000000000001,1.0,1.0,1.0
100,1500,0.2,0.225,0.9750000000000001,1.0,1.0,1.0
100,1500,0.2,0.225,1.0,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.0,0.0,0.0,0.0
100,1500,0.30000000000000004,0.225,0.025,0.025000020978556393,2.7227899671606646e-11,0.012500010502892147
100,1500,0.30000000000000004,0.225,0.05,0.05000181498535265,9.106351714126055e-10,0.025000907947993912
100,1500,0.30000000000000004,0.225,0.07500000000000001,0.07502827842196103,9.328802671833124e-09,0.03751414387538185
100,1500,0.30000000000000004,0.225,0.1,0.10020299201017493,5.528305660814357e-08,0.05010152364661577
100,1500,0.30000000000000004,0.225,0.125,0.12594306437056485,2.395888820753634e-07,0.06297165197972346
100,1500,0.30000000000000004,0.225,0.15000000000000002,0.15341507906235477,8.800114738261448e-07,0.0767079795369143
100,1500,0.30000000000000004,0.225,0.17500000000000002,0.18652480171359173,3.2767562168721425e-06,0.0932640392349043
100,1500,0.30000000000000004,0.225,0.2,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.225,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.25,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.275,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.30000000000000004,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.325,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.35000000000000003,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.375,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.4,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.42500000000000004,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.45,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.47500000000000003,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.5,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.525,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.55,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.5750000000000001,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.6000000000000001,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.625,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.65,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.675,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.7000000000000001,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.7250000000000001,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.75,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.775,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.8,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.8250000000000001,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.8500000000000001,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.875,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.9,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.925,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.9500000000000001,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,0.9750000000000001,1.0,1.0,1.0
100,1500,0.30000000000000004,0.225,1.0,1.0,1.0,1.0
100,1500,0.4,0.225,0.0,0.0,0.0,0.0
100,1500,0.4,0.225,0.025,0.02500000008407678,1.4054419722758412e-13,0.012500000042108663
100,1500,0.4,0.225,0.05,0.05000000937531248,3.769610225942885e-12,0.025000004689541045
100,1500,0.4,0.225,0.07500000000000001,0.075000212110961,3.7083428351015764e-11,0.03750010607402222
100,1500,0.4,0.225,0.1,0.1000022081318589,2.2327978984352268e-10,0.05000110417756934
100,1500,0.4,0.225,0.125,0.12501427933373316,9.942259399410186e-10,0.06250714016397955
100,1500,0.4,0.225,0.15000000000000002,0.15006658256448846,3.6009064923279576e-09,0.07503329308269747
100,1500,0.4,0.225,0.17500000000000002,0.17524451235684813,1.1234659817366541e-08,0.08762226179575397
100,1500,0.4,0.225,0.2,0.20075093685312995,3.145433804460231e-08,0.100375484153734
100,1500,0.4,0.225,0.225,0.22702266231262777,8.190264001024073e-08,0.11351137210763389
100,1500,0.4,0.225,0.25,0.25500159818852874,2.0655776890548168e-07,0.12750090237314882
100,1500,0.4,0.225,0.275,0.2870990794594895,5.409648058172913e-07,0.14354981021214766
100,1500,0.4,0.225,0.30000000000000004,0.3368575943060829,2.0353672317036826e-06,0.1684298148366573
100,1500,0.4,0.225,0.325,1.0,1.0,1.0
100,1500,0.4,0.225,0.35000000000000003,1.0,1.0,1.0
100,1500,0.4,0.225,0.375,1.0,1.0,1.0
100,1500,0.4,0.225,0.4,1.0,1.0,1.0
100,1500,0.4,0.225,0.42500000000000004,1.0,1.0,1.0
100,1500,0.4,0.225,0.45,1.0,1.0,1.0
100,1500,0.4,0.225,0.47500000000000003,1.0,1.0,1.0
100,1500,0.4,0.225,0.5,1.0,1.0,1.0
100,1500,0.4,0.225,0.525,1.0,1.0,1.0
100,1500,0.4,0.225,0.55,1.0,1.0,1.0
100,1500,0.4,0.225,0.5750000000000001,1.0,1.0,1.0
100,1500,0.4,0.225,0.6000000000000001,1.0,1.0,1.0
100,1500,0.4,0.225,0.625,1.0,1.0,1.0
100,1500,0.4,0.225,0.65,1.0,1.0,1.0
100,1500,0.4,0.225,0.675,1.0,1.0,1.0
